"hc_id","year","identified_high_risk_6_9","sealants_high_risk_6_9"
"'010570",2017,"42","22"
"'010580",2017,"528","235"
"'010600",2017,"9","3"
"'010640",2017,"221","153"
"'010700",2017,"59","34"
"'010710",2017,"252","70"
"'010720",2017,"102","45"
"'010760",2017,"1","1"
"'010800",2017,"176","146"
"'010810",2017,"98","21"
"'010830",2017,"177","83"
"'010840",2017,"232","77"
"'010850",2017,"53","18"
"'010860",2017,"47","11"
"'010980",2017,"4","3"
"'011190",2017,"36","8"
"'011210",2017,"0","0"
"'0112200",2017,"0","0"
"'0112210",2017,"337","118"
"'0112220",2017,"0","0"
"'0112230",2017,"83","40"
"'011230",2017,"41","12"
"'011260",2017,"34","15"
"'011270",2017,"119","31"
"'011280",2017,"85","15"
"'011430",2017,"175","65"
"'011440",2017,"378","155"
"'0114410",2017,"17","12"
"'011450",2017,"2","2"
"'011460",2017,"29","18"
"'0115570",2017,"54","9"
"'011580",2017,"0","0"
"'011640",2017,"0","0"
"'011720",2017,"-","-"
"'011820",2017,"318","188"
"'011830",2017,"61","29"
"'011890",2017,"103","35"
"'011930",2017,"140","65"
"'011990",2017,"148","97"
"'012010",2017,"147","63"
"'012070",2017,"73","21"
"'012080",2017,"299","198"
"'012120",2017,"70","56"
"'012160",2017,"0","0"
"'012230",2017,"37","19"
"'012410",2017,"765","726"
"'013240",2017,"94","60"
"'013250",2017,"12","4"
"'013260",2017,"49","34"
"'013280",2017,"0","0"
"'013370",2017,"366","136"
"'013470",2017,"8","5"
"'013600",2017,"44","26"
"'013840",2017,"24","12"
"'013900",2017,"1089","487"
"'013970",2017,"212","111"
"'014040",2017,"58","21"
"'014060",2017,"15","14"
"'014580",2017,"370","118"
"'015110",2017,"52","30"
"'015160",2017,"146","36"
"'015170",2017,"1","1"
"'019970",2017,"117","47"
"'019980",2017,"277","110"
"'01E00009",2017,"0","0"
"'01E00010",2017,"9","8"
"'01E00011",2017,"8","8"
"'01E00025",2017,"0","0"
"'01E00040",2017,"48","31"
"'01E00051",2017,"51","36"
"'01E00069",2017,"0","0"
"'01E00089",2017,"221","56"
"'01E00090",2017,"172","151"
"'01E00228",2017,"3","2"
"'01E00272",2017,"0","0"
"'01E00392",2017,"216","148"
"'01E01028",2017,"166","83"
"'01E01057",2017,"16","15"
"'01E01077",2017,"11","8"
"'01E01088",2017,"16","9"
"'01E01113",2017,"0","0"
"'01E01166",2017,"21","10"
"'01E01168",2017,"13","6"
"'01E01210",2017,"7","0"
"'01E01212",2017,"127","67"
"'020010",2017,"143","74"
"'020020",2017,"7","1"
"'020070",2017,"40","17"
"'020110",2017,"1251","885"
"'020130",2017,"53","9"
"'020150",2017,"65","32"
"'020160",2017,"309","94"
"'020180",2017,"381","101"
"'020390",2017,"161","52"
"'020490",2017,"581","197"
"'020500",2017,"286","74"
"'020560",2017,"906","280"
"'020620",2017,"260","102"
"'020650",2017,"9","6"
"'020660",2017,"21","20"
"'020670",2017,"186","15"
"'020680",2017,"679","41"
"'020690",2017,"0","0"
"'020700",2017,"81","51"
"'020710",2017,"113","55"
"'020730",2017,"104","76"
"'020800",2017,"8","4"
"'020870",2017,"158","29"
"'020890",2017,"68","44"
"'020910",2017,"60","54"
"'020930",2017,"902","42"
"'021030",2017,"18","17"
"'021040",2017,"30","24"
"'021080",2017,"0","0"
"'021200",2017,"29","18"
"'021210",2017,"726","321"
"'021230",2017,"149","63"
"'021240",2017,"316","94"
"'021250",2017,"16","14"
"'021260",2017,"0","0"
"'021270",2017,"522","172"
"'021280",2017,"70","26"
"'021300",2017,"98","1"
"'0213350",2017,"549","410"
"'021390",2017,"185","143"
"'021400",2017,"0","0"
"'021500",2017,"143","8"
"'021510",2017,"446","103"
"'021520",2017,"366","238"
"'021610",2017,"588","314"
"'0216220",2017,"254","30"
"'021630",2017,"63","32"
"'021770",2017,"0","0"
"'0217710",2017,"165","107"
"'021790",2017,"57","14"
"'021830",2017,"250","80"
"'021870",2017,"0","0"
"'0218870",2017,"2041","1476"
"'0219440",2017,"70","49"
"'021960",2017,"398","195"
"'021980",2017,"26","11"
"'022030",2017,"22","0"
"'022070",2017,"352","115"
"'022090",2017,"146","51"
"'022110",2017,"149","55"
"'022120",2017,"231","27"
"'022230",2017,"0","0"
"'023480",2017,"192","101"
"'023600",2017,"288","230"
"'023710",2017,"614","360"
"'023890",2017,"3","3"
"'024260",2017,"446","213"
"'024270",2017,"1262","438"
"'024490",2017,"296","208"
"'024580",2017,"0","0"
"'024690",2017,"117","59"
"'025310",2017,"30","4"
"'025320",2017,"158","10"
"'025500",2017,"110","10"
"'026250",2017,"39","39"
"'027000",2017,"299","108"
"'027260",2017,"1340","321"
"'027670",2017,"27","20"
"'027710",2017,"0","0"
"'028210",2017,"822","704"
"'028480",2017,"12","11"
"'02E00026",2017,"666","55"
"'02E00027",2017,"87","4"
"'02E00028",2017,"0","0"
"'02E00053",2017,"0","0"
"'02E00056",2017,"0","0"
"'02E00091",2017,"87","65"
"'02E00093",2017,"0","0"
"'02E00100",2017,"3","0"
"'02E00103",2017,"8","3"
"'02E00256",2017,"151","60"
"'02E00291",2017,"13","6"
"'02E00340",2017,"491","19"
"'02E00487",2017,"915","34"
"'02E00488",2017,"11","7"
"'02E00509",2017,"395","53"
"'02E00510",2017,"2590","726"
"'02E00511",2017,"99","54"
"'02E00696",2017,"3","1"
"'02E00868",2017,"13","5"
"'02E01036",2017,"1","1"
"'02E01074",2017,"0","0"
"'02E01108",2017,"25","4"
"'02E01143",2017,"1002","411"
"'02E01157",2017,"0","0"
"'02E01163",2017,"0","0"
"'02E01165",2017,"0","0"
"'02E01173",2017,"-","-"
"'02E01213",2017,"0","0"
"'02E01217",2017,"0","0"
"'030130",2017,"89","15"
"'030150",2017,"64","49"
"'030220",2017,"0","0"
"'030290",2017,"424","107"
"'030340",2017,"936","334"
"'030440",2017,"70","4"
"'030480",2017,"0","0"
"'030560",2017,"325","25"
"'030700",2017,"344","186"
"'030720",2017,"428","261"
"'030740",2017,"12","0"
"'030750",2017,"80","57"
"'030790",2017,"0","0"
"'030800",2017,"17","12"
"'030820",2017,"0","0"
"'030850",2017,"44","38"
"'030880",2017,"144","35"
"'030890",2017,"28","14"
"'030900",2017,"64","64"
"'030990",2017,"27","21"
"'031000",2017,"0","0"
"'031040",2017,"0","0"
"'0310560",2017,"106","12"
"'0310600",2017,"70","45"
"'031160",2017,"925","699"
"'031220",2017,"0","0"
"'031230",2017,"0","0"
"'031250",2017,"0","0"
"'031260",2017,"24","8"
"'031270",2017,"52","32"
"'0314560",2017,"237","48"
"'0315250",2017,"6","0"
"'031600",2017,"0","0"
"'031670",2017,"0","0"
"'031690",2017,"13","8"
"'031700",2017,"12","4"
"'031720",2017,"0","0"
"'031760",2017,"0","0"
"'031810",2017,"86","19"
"'031820",2017,"34","34"
"'0318380",2017,"0","0"
"'0318390",2017,"141","68"
"'0318400",2017,"0","0"
"'0318410",2017,"63","40"
"'0318420",2017,"74","42"
"'0321030",2017,"47","24"
"'032220",2017,"71","57"
"'0322280",2017,"33","27"
"'0322290",2017,"243","97"
"'032230",2017,"58","35"
"'032240",2017,"66","14"
"'0322430",2017,"0","0"
"'032300",2017,"73","54"
"'032430",2017,"5","5"
"'032440",2017,"19","5"
"'032560",2017,"75","30"
"'032600",2017,"26","21"
"'032650",2017,"2","0"
"'032700",2017,"643","330"
"'032750",2017,"223","178"
"'032840",2017,"36","3"
"'032900",2017,"444","163"
"'032960",2017,"346","81"
"'033010",2017,"599","387"
"'033080",2017,"93","61"
"'033090",2017,"78","31"
"'033100",2017,"1","1"
"'033130",2017,"102","62"
"'033180",2017,"0","0"
"'033200",2017,"532","143"
"'033230",2017,"0","0"
"'033620",2017,"192","87"
"'033690",2017,"46","42"
"'033770",2017,"55","16"
"'033780",2017,"2","2"
"'033930",2017,"168","49"
"'034050",2017,"60","44"
"'034060",2017,"462","131"
"'034100",2017,"281","36"
"'034120",2017,"128","7"
"'034140",2017,"36","23"
"'034180",2017,"45","22"
"'034190",2017,"217","198"
"'034210",2017,"175","81"
"'034230",2017,"305","64"
"'036640",2017,"11","11"
"'036670",2017,"318","180"
"'036820",2017,"0","0"
"'037020",2017,"103","57"
"'037030",2017,"550","162"
"'037150",2017,"25","11"
"'037460",2017,"0","0"
"'037480",2017,"56","8"
"'037920",2017,"13","10"
"'038440",2017,"153","63"
"'038580",2017,"15","12"
"'038800",2017,"21","16"
"'039840",2017,"180","141"
"'03E00037",2017,"8","1"
"'03E00038",2017,"44","25"
"'03E00049",2017,"146","26"
"'03E00050",2017,"28","15"
"'03E00052",2017,"0","0"
"'03E00060",2017,"106","59"
"'03E00061",2017,"70","45"
"'03E00099",2017,"0","0"
"'03E00144",2017,"5","5"
"'03E00227",2017,"0","0"
"'03E00324",2017,"0","0"
"'03E00360",2017,"69","9"
"'03E00378",2017,"165","72"
"'03E00493",2017,"22","5"
"'03E00494",2017,"108","44"
"'03E00495",2017,"13","8"
"'03E00504",2017,"3","3"
"'03E00505",2017,"282","82"
"'03E01039",2017,"31","14"
"'03E01047",2017,"0","0"
"'03E01049",2017,"0","0"
"'03E01054",2017,"35","26"
"'03E01064",2017,"0","0"
"'03E01107",2017,"29","19"
"'03E01182",2017,"329","162"
"'03E01218",2017,"0","0"
"'040130",2017,"383","214"
"'040210",2017,"597","411"
"'040250",2017,"418","34"
"'040310",2017,"224","107"
"'040320",2017,"152","83"
"'040330",2017,"184","145"
"'040340",2017,"432","149"
"'040370",2017,"384","167"
"'040380",2017,"301","131"
"'040390",2017,"29","17"
"'040400",2017,"222","23"
"'040410",2017,"154","71"
"'040490",2017,"35","12"
"'040570",2017,"16","5"
"'040600",2017,"91","32"
"'040650",2017,"106","38"
"'040670",2017,"723","613"
"'040750",2017,"99","43"
"'040760",2017,"70","9"
"'040780",2017,"55","4"
"'040890",2017,"98","44"
"'040900",2017,"46","20"
"'040910",2017,"0","0"
"'040940",2017,"170","29"
"'041000",2017,"203","10"
"'041020",2017,"386","165"
"'041110",2017,"20","4"
"'041180",2017,"0","0"
"'041190",2017,"428","351"
"'041230",2017,"0","0"
"'041260",2017,"12","12"
"'0412790",2017,"2","2"
"'0412810",2017,"169","104"
"'041290",2017,"0","0"
"'0412940",2017,"0","0"
"'0413090",2017,"108","76"
"'0413190",2017,"244","138"
"'041330",2017,"0","0"
"'0413490",2017,"3","1"
"'0413510",2017,"80","37"
"'0413580",2017,"701","553"
"'041370",2017,"0","0"
"'041410",2017,"173","59"
"'041420",2017,"12","12"
"'041440",2017,"30","12"
"'0415310",2017,"6","5"
"'0416080",2017,"0","0"
"'041660",2017,"1372","653"
"'041680",2017,"3950","1286"
"'041700",2017,"2735","1121"
"'0417140",2017,"476","309"
"'041720",2017,"150","85"
"'041750",2017,"4765","55"
"'041780",2017,"116","52"
"'041960",2017,"7","4"
"'042010",2017,"4","2"
"'042030",2017,"0","0"
"'042040",2017,"0","0"
"'0420550",2017,"0","0"
"'0420630",2017,"9","9"
"'042070",2017,"5","0"
"'0421000",2017,"43","36"
"'042110",2017,"4","0"
"'0421240",2017,"0","0"
"'042160",2017,"0","0"
"'0421720",2017,"41","32"
"'0423590",2017,"3","2"
"'0423770",2017,"0","0"
"'042400",2017,"0","0"
"'042430",2017,"404","60"
"'042440",2017,"141","48"
"'042450",2017,"27","11"
"'042600",2017,"0","0"
"'042610",2017,"60","51"
"'0426190",2017,"1468","452"
"'042710",2017,"679","265"
"'042720",2017,"16","7"
"'042780",2017,"0","0"
"'0428200",2017,"15","6"
"'042850",2017,"4","0"
"'0429000",2017,"48","11"
"'043060",2017,"70","25"
"'043270",2017,"93","93"
"'043340",2017,"77","38"
"'0438110",2017,"6","2"
"'0438180",2017,"0","0"
"'0438230",2017,"558","66"
"'0438280",2017,"25","19"
"'0438590",2017,"30","8"
"'043920",2017,"1","0"
"'044030",2017,"4","1"
"'044090",2017,"430","197"
"'044110",2017,"25","18"
"'044120",2017,"343","31"
"'044130",2017,"443","136"
"'0441420",2017,"0","0"
"'044150",2017,"169","66"
"'044230",2017,"1","0"
"'0442450",2017,"438","311"
"'0442510",2017,"0","0"
"'044310",2017,"965","283"
"'0443690",2017,"0","0"
"'0445230",2017,"0","0"
"'0445250",2017,"1079","29"
"'044700",2017,"0","0"
"'044710",2017,"69","26"
"'044790",2017,"101","65"
"'044820",2017,"132","28"
"'0448530",2017,"0","0"
"'0448640",2017,"0","0"
"'044920",2017,"0","0"
"'045050",2017,"0","0"
"'0450640",2017,"0","0"
"'0450710",2017,"0","0"
"'045180",2017,"0","0"
"'045190",2017,"0","0"
"'045200",2017,"3","3"
"'0452070",2017,"1614","159"
"'0452110",2017,"0","0"
"'0452150",2017,"16","8"
"'045220",2017,"223","125"
"'045230",2017,"1863","393"
"'045240",2017,"47","47"
"'045260",2017,"15","6"
"'0452880",2017,"14","0"
"'0452890",2017,"107","52"
"'0452910",2017,"11","7"
"'0452920",2017,"0","0"
"'045420",2017,"0","0"
"'045500",2017,"124","99"
"'045630",2017,"657","235"
"'045710",2017,"70","18"
"'045770",2017,"653","39"
"'045780",2017,"25","21"
"'045800",2017,"325","55"
"'046080",2017,"0","0"
"'046150",2017,"163","79"
"'046450",2017,"22","12"
"'046560",2017,"0","0"
"'046680",2017,"313","187"
"'046800",2017,"78","70"
"'046810",2017,"0","0"
"'046840",2017,"78","35"
"'046860",2017,"3","2"
"'046900",2017,"44","30"
"'046910",2017,"1","1"
"'047000",2017,"17","10"
"'047060",2017,"572","219"
"'047080",2017,"198","63"
"'047430",2017,"0","0"
"'047770",2017,"10","3"
"'047980",2017,"0","0"
"'047990",2017,"0","0"
"'048050",2017,"171","88"
"'048070",2017,"0","0"
"'048080",2017,"1","1"
"'048120",2017,"12","9"
"'048130",2017,"1","1"
"'048190",2017,"120","85"
"'048270",2017,"10","8"
"'048420",2017,"4","1"
"'048430",2017,"0","0"
"'048800",2017,"61","39"
"'048870",2017,"83","61"
"'048950",2017,"0","0"
"'048980",2017,"0","0"
"'049000",2017,"0","0"
"'049010",2017,"10","1"
"'049040",2017,"29","12"
"'049070",2017,"384","313"
"'049100",2017,"24","6"
"'049190",2017,"0","0"
"'04E00012",2017,"33","6"
"'04E00013",2017,"371","167"
"'04E00024",2017,"0","-"
"'04E00055",2017,"91","18"
"'04E00092",2017,"0","0"
"'04E00134",2017,"0","0"
"'04E00154",2017,"4","1"
"'04E00191",2017,"-","-"
"'04E00220",2017,"0","0"
"'04E00336",2017,"487","458"
"'04E00341",2017,"0","0"
"'04E00350",2017,"0","0"
"'04E00464",2017,"257","38"
"'04E00465",2017,"45","42"
"'04E00471",2017,"0","0"
"'04E00473",2017,"15","4"
"'04E00479",2017,"0","0"
"'04E00480",2017,"0","0"
"'04E00489",2017,"103","69"
"'04E00490",2017,"0","0"
"'04E00496",2017,"0","0"
"'04E00502",2017,"0","0"
"'04E00503",2017,"0","0"
"'04E00508",2017,"13","3"
"'04E00512",2017,"23","1"
"'04E00516",2017,"24","13"
"'04E00517",2017,"5","0"
"'04E00519",2017,"20","20"
"'04E00527",2017,"0","0"
"'04E00551",2017,"308","229"
"'04E00754",2017,"0","0"
"'04E01031",2017,"9","2"
"'04E01034",2017,"0","0"
"'04E01055",2017,"1","1"
"'04E01061",2017,"0","0"
"'04E01063",2017,"0","0"
"'04E01069",2017,"36","26"
"'04E01070",2017,"16","4"
"'04E01082",2017,"4","3"
"'04E01085",2017,"0","0"
"'04E01089",2017,"45","41"
"'04E01090",2017,"-","0"
"'04E01095",2017,"24","21"
"'04E01116",2017,"0","0"
"'04E01125",2017,"449","280"
"'04E01135",2017,"0","0"
"'04E01140",2017,"25","3"
"'04E01146",2017,"0","0"
"'04E01150",2017,"0","0"
"'04E01160",2017,"0","0"
"'04E01161",2017,"0","0"
"'04E01171",2017,"0","0"
"'04E01172",2017,"22","10"
"'04E01177",2017,"148","31"
"'04E01224",2017,"0","0"
"'04E01228",2017,"0","0"
"'04E01241",2017,"0","0"
"'04E01242",2017,"0","0"
"'04E01243",2017,"0","0"
"'04E01244",2017,"0","0"
"'04E01256",2017,"1183","56"
"'050030",2017,"245","165"
"'050040",2017,"1250","22"
"'050060",2017,"167","91"
"'050080",2017,"192","92"
"'050210",2017,"235","97"
"'050220",2017,"734","406"
"'050290",2017,"2","0"
"'050320",2017,"6","2"
"'050360",2017,"590","411"
"'050390",2017,"63","15"
"'050560",2017,"58","40"
"'050580",2017,"75","30"
"'050640",2017,"460","204"
"'050840",2017,"2156","1611"
"'050900",2017,"289","97"
"'050920",2017,"77","50"
"'050960",2017,"142","120"
"'050990",2017,"338","283"
"'051020",2017,"201","98"
"'0510220",2017,"11","8"
"'0510280",2017,"78","36"
"'051030",2017,"148","131"
"'051050",2017,"121","26"
"'0510700",2017,"143","40"
"'0511020",2017,"221","134"
"'0512480",2017,"33","15"
"'0512780",2017,"146","101"
"'0513810",2017,"223","52"
"'0514720",2017,"19","14"
"'051490",2017,"62","29"
"'0515160",2017,"693","452"
"'0515200",2017,"1201","632"
"'051570",2017,"0","0"
"'0516210",2017,"171","47"
"'0516380",2017,"1456","1157"
"'051660",2017,"137","59"
"'0516700",2017,"28","8"
"'051680",2017,"0","0"
"'0516820",2017,"73","32"
"'0517410",2017,"0","0"
"'051750",2017,"0","0"
"'051770",2017,"65","13"
"'051780",2017,"23","14"
"'051810",2017,"0","0"
"'051820",2017,"38","13"
"'0518270",2017,"231","148"
"'0518280",2017,"66","38"
"'0518290",2017,"0","0"
"'051830",2017,"190","47"
"'0518310",2017,"-","-"
"'0518330",2017,"0","0"
"'051840",2017,"4","4"
"'051880",2017,"1087","471"
"'051900",2017,"0","0"
"'051920",2017,"-","-"
"'051980",2017,"124","98"
"'052030",2017,"1571","1006"
"'052070",2017,"111","5"
"'052090",2017,"20","20"
"'052130",2017,"88","24"
"'052140",2017,"57","38"
"'052180",2017,"118","33"
"'052200",2017,"2","2"
"'052250",2017,"80","37"
"'052270",2017,"314","33"
"'052360",2017,"6","1"
"'0526100",2017,"28","28"
"'0526110",2017,"40","28"
"'0526690",2017,"462","282"
"'052700",2017,"0","0"
"'052710",2017,"63","32"
"'052730",2017,"11","1"
"'052760",2017,"2014","665"
"'052900",2017,"179","96"
"'052910",2017,"138","58"
"'053020",2017,"376","302"
"'053060",2017,"-","-"
"'0530860",2017,"6","1"
"'0530870",2017,"92","34"
"'0530890",2017,"108","102"
"'0530900",2017,"366","182"
"'0530920",2017,"194","98"
"'053110",2017,"475","21"
"'053130",2017,"0","0"
"'053150",2017,"0","0"
"'053160",2017,"54","33"
"'053200",2017,"439","235"
"'053210",2017,"975","605"
"'053280",2017,"34","29"
