"date","state","cases","deaths","state_name"
"01/31/2020","OK",,,"Oklahoma"
"12/06/2020","NE",,11,"Nebraska"
"07/03/2020","FL",,67,"Florida"
"10/24/2020","PA",192622,53,"Pennsylvania"
"11/28/2020","TX",,102,"Texas"
"08/01/2020","IL",181757,8,"Illinois"
"04/27/2020","NJ",,106,"New Jersey"
"09/24/2020","VA",144433,23,"Virginia"
"06/16/2020","MI",66269,16,"Michigan"
"03/15/2020","IA",,,"Iowa"
"08/07/2020","MA",120291,18,"Massachusetts"
"07/20/2020","AZ",145183,23,"Arizona"
"10/29/2020","CO",102014,19,"Colorado"
"07/20/2020","SC",71445,9,"South Carolina"
"07/20/2020","SC",71445,9,"South Dakota"
"10/05/2020","NYC",248233,6,
"03/13/2020","PA",,,"Pennsylvania"
"04/11/2020","ND",,,"North Dakota"
"05/13/2020","IN",,44,"Indiana"
"07/30/2020","KY",29386,7,"Kentucky"
"04/24/2020","PA",38652,44,"Pennsylvania"
"03/14/2020","PA",,,"Pennsylvania"
"04/19/2020","RMI",0,0,
"07/02/2020","NV",,16,"Nevada"
"07/11/2020","TN",61006,16,"Tennessee"
"06/27/2020","NE",,1,"Nebraska"
"04/16/2020","TX",,,"Texas"
"03/11/2020","WI",,,"Wisconsin"
"02/13/2020","IN",,,"Indiana"
"10/12/2020","WI",160331,9,"Wisconsin"
"12/11/2020","NY",,71,"New York"
"07/30/2020","WA",,10,"Washington"
"06/28/2020","NV",,0,"Nevada"
"11/21/2020","OK",182593,43,"Oklahoma"
"09/21/2020","GA",322650,2,"Georgia"
"09/13/2020","WY",4346,0,"Wyoming"
"03/01/2020","MI",,,"Michigan"
"07/02/2020","NY",,4,"New York"
"06/06/2020","WI",20571,12,"Wisconsin"
"05/09/2020","OH",23697,21,"Ohio"
"04/03/2020","AZ",,,"Arizona"
"05/09/2020","CA",,93,"California"
"11/24/2020","RMI",4,0,
"11/19/2020","RMI",4,0,
"01/29/2020","TN",,,"Tennessee"
"04/19/2020","NJ",,132,"New Jersey"
"02/08/2020","IL",,,"Illinois"
"09/03/2020","ID",32927,0,"Idaho"
"09/14/2020","OK",77208,0,"Oklahoma"
"03/05/2020","NM",,,"New Mexico"
"04/28/2020","MA",58302,150,"Massachusetts"
"05/17/2020","MS",11432,7,"Mississippi"
"04/27/2020","NM",,5,"New Mexico"
"12/14/2020","VA",288309,63,"Virginia"
"03/17/2020","LA",,,"Louisiana"
"10/26/2020","CT",68099,15,"Connecticut"
"07/28/2020","MD",,20,"Maryland"
"08/11/2020","WA",,19,"Washington"
"07/31/2020","NY",,4,"New York"
"04/09/2020","NV",,,"Nevada"
"03/18/2020","OK",,,"Oklahoma"
"06/02/2020","NE",,3,"Nebraska"
"09/11/2020","PA",142885,16,"Pennsylvania"
"10/29/2020","WI",226705,69,"Wisconsin"
"11/12/2020","PR",41119,6,"Puerto Rico"
"10/28/2020","MA",160394,36,"Massachusetts"
"06/07/2020","SC",14286,1,"South Carolina"
"06/07/2020","SC",14286,1,"South Dakota"
"09/01/2020","NYC",235514,7,
"05/09/2020","VA",23196,16,"Virginia"
"03/25/2020","GA",1540,,"Georgia"
"03/09/2020","MN",,,"Minnesota"
"03/09/2020","MN",,,"Montana"
"06/26/2020","FL",,39,"Florida"
"10/16/2020","CT",62830,3,"Connecticut"
"12/23/2020","WV",75936,27,"West Virginia"
"05/08/2020","CA",,81,"California"
"10/08/2020","RMI",0,0,
"03/25/2020","VA",,,"Virginia"
"04/08/2020","CT",,,"Connecticut"
"11/17/2020","MD",,17,"Maryland"
"12/27/2020","SC",288892,0,"South Carolina"
"12/27/2020","SC",288892,0,"South Dakota"
"04/04/2020","GA",6353,,"Georgia"
"04/15/2020","ND",,,"North Dakota"
"04/24/2020","IN",,35,"Indiana"
"12/23/2020","MN",,79,"Minnesota"
"12/23/2020","MN",,79,"Montana"
"12/17/2020","SC",262774,46,"South Carolina"
"12/17/2020","SC",262774,46,"South Dakota"
"12/14/2020","MA",293042,37,"Massachusetts"
"12/18/2020","TN",503651,138,"Tennessee"
"04/19/2020","NM",,2,"New Mexico"
"03/01/2020","IL",,,"Illinois"
"07/11/2020","KY",19121,2,"Kentucky"
"08/06/2020","IN",,6,"Indiana"
"04/14/2020","CA",,,"California"
"11/23/2020","NJ",,11,"New Jersey"
"10/16/2020","CO",83230,11,"Colorado"
"09/10/2020","AL",135565,17,"Alabama"
"02/25/2020","TN",,,"Tennessee"
"09/03/2020","CO",58287,4,"Colorado"
"03/25/2020","AZ",,,"Arizona"
"02/24/2020","AL",,,"Alabama"
"09/04/2020","CO",58655,11,"Colorado"
"12/16/2020","MS",187904,39,"Mississippi"
"09/23/2020","MI",131259,20,"Michigan"
"07/17/2020","GA",137102,28,"Georgia"
"10/04/2020","PA",163535,43,"Pennsylvania"
"09/10/2020","GA",301835,76,"Georgia"
"11/19/2020","TN",328088,99,"Tennessee"
"09/22/2020","SC",140789,35,"South Carolina"
"09/22/2020","SC",140789,35,"South Dakota"
"04/20/2020","OH",12919,38,"Ohio"
"05/30/2020","OH",35034,19,"Ohio"
"12/20/2020","PA",555844,173,"Pennsylvania"
"05/19/2020","IN",,61,"Indiana"
"05/26/2020","IN",,22,"Indiana"
"06/01/2020","PA",72894,129,"Pennsylvania"
"12/28/2020","AZ",504423,44,"Arizona"
"05/22/2020","NJ",,142,"New Jersey"
"12/27/2020","PR",73658,13,"Puerto Rico"
"10/23/2020","OH",192948,22,"Ohio"
"03/02/2020","MN",,,"Minnesota"
"03/02/2020","MN",,,"Montana"
"12/10/2020","NM",,23,"New Mexico"
"07/11/2020","ID",10505,1,"Idaho"
"01/23/2020","KY",,,"Kentucky"
"05/11/2020","NY",,80,"New York"
"02/16/2020","PR",,,"Puerto Rico"
"06/23/2020","AR",,10,"Arkansas"
"09/16/2020","GA",313535,21,"Georgia"
"10/08/2020","WY",7092,1,"Wyoming"
"10/17/2020","VA",166138,11,"Virginia"
"06/16/2020","MS",20641,24,"Mississippi"
"07/23/2020","MS",49663,27,"Mississippi"
"08/08/2020","MI",96191,-11,"Michigan"
"02/29/2020","FL",,,"Florida"
"09/02/2020","CO",58019,6,"Colorado"
"08/14/2020","OH",106557,29,"Ohio"
"08/25/2020","AS",,0,
"02/15/2020","WY",,,"Wyoming"
"10/07/2020","WA",,12,"Washington"
"01/31/2020","CT",,,"Connecticut"
"04/27/2020","OH",16325,25,"Ohio"
"04/21/2020","OK",2807,21,"Oklahoma"
"12/12/2020","NYC",361520,50,
"10/02/2020","OH",156809,93,"Ohio"
"08/15/2020","CO",52838,9,"Colorado"
"12/06/2020","MS",166194,0,"Mississippi"
"05/06/2020","OH",21576,104,"Ohio"
"03/09/2020","AZ",,,"Arizona"
"05/18/2020","AR",,2,"Arkansas"
"07/12/2020","MS",36680,1,"Mississippi"
"03/29/2020","TN",,,"Tennessee"
"03/29/2020","MI",,,"Michigan"
"03/31/2020","CO",,,"Colorado"
"09/08/2020","OH",131992,41,"Ohio"
"10/30/2020","WV",23990,8,"West Virginia"
"03/21/2020","NM",,,"New Mexico"
"09/23/2020","KY",63517,5,"Kentucky"
"11/02/2020","CA",,5,"California"
"11/18/2020","SC",199447,30,"South Carolina"
"11/18/2020","SC",199447,30,"South Dakota"
"06/15/2020","PR",5951,0,"Puerto Rico"
"05/30/2020","PR",3718,2,"Puerto Rico"
"06/25/2020","PR",6922,0,"Puerto Rico"
"05/29/2020","TX",,25,"Texas"
"06/21/2020","AR",,1,"Arkansas"
"04/01/2020","NM",,,"New Mexico"
"05/23/2020","WV",1729,0,"West Virginia"
"10/03/2020","VA",151870,3,"Virginia"
"03/12/2020","WV",,,"West Virginia"
"11/28/2020","IA",,8,"Iowa"
"08/23/2020","MN",,4,"Minnesota"
"08/23/2020","MN",,4,"Montana"
"09/05/2020","NYC",236363,0,
"12/20/2020","AZ",453597,37,"Arizona"
"12/27/2020","AZ",494337,3,"Arizona"
"08/22/2020","NY",,3,"New York"
"10/28/2020","NYC",263794,7,
"06/16/2020","NE",,11,"Nebraska"
"12/15/2020","OK",252397,100,"Oklahoma"
"12/28/2020","WY",43704,32,"Wyoming"
"12/19/2020","LA",,0,"Louisiana"
"05/13/2020","PA",58698,138,"Pennsylvania"
"12/14/2020","MN",,20,"Minnesota"
"12/14/2020","MN",,20,"Montana"
"08/03/2020","AZ",179497,14,"Arizona"
"04/10/2020","IL",,,"Illinois"
"04/17/2020","KY",,,"Kentucky"
"11/27/2020","MI",369801,202,"Michigan"
"07/31/2020","KY",30151,4,"Kentucky"
"07/08/2020","AS",,0,
"02/16/2020","NE",,,"Nebraska"
"01/25/2020","CA",,,"California"
"07/18/2020","NM",,4,"New Mexico"
"07/22/2020","FL",,140,"Florida"
"10/27/2020","AL",186437,33,"Alabama"
"05/16/2020","WY",741,0,"Wyoming"
"03/19/2020","AL",,,"Alabama"
"12/10/2020","LA",,47,"Louisiana"
"12/20/2020","CT",162782,0,"Connecticut"
"02/02/2020","IN",,,"Indiana"
"03/07/2020","AR",,,"Arkansas"
"02/08/2020","AS",,,
"04/13/2020","OK",,,"Oklahoma"
"10/31/2020","TN",260672,15,"Tennessee"
"07/16/2020","AR",,6,"Arkansas"
"08/19/2020","NV",,32,"Nevada"
"04/30/2020","NJ",,458,"New Jersey"
"10/22/2020","NE",,11,"Nebraska"
"03/13/2020","FL",,,"Florida"
"02/25/2020","IN",,,"Indiana"
"09/02/2020","MN",,0,"Minnesota"
"09/02/2020","MN",,0,"Montana"
"04/02/2020","TX",,,"Texas"
"04/21/2020","IN",,61,"Indiana"
"03/12/2020","OK",,,"Oklahoma"
"10/15/2020","IN",,33,"Indiana"
"02/19/2020","PR",,,"Puerto Rico"
"03/12/2020","CT",,,"Connecticut"
"12/17/2020","PR",66132,12,"Puerto Rico"
"10/24/2020","WA",,0,"Washington"
"03/10/2020","PA",,,"Pennsylvania"
"05/15/2020","CA",,76,"California"
"02/24/2020","NV",,,"Nevada"
"12/01/2020","VA",242481,22,"Virginia"
"04/06/2020","NV",,,"Nevada"
"08/12/2020","MN",,19,"Minnesota"
"08/12/2020","MN",,19,"Montana"
"04/21/2020","PA",34528,645,"Pennsylvania"
"12/01/2020","ND",80135,12,"North Dakota"
"05/26/2020","MI",55104,26,"Michigan"
"04/05/2020","AL",,,"Alabama"
"11/23/2020","CA",,50,"California"
"02/05/2020","OK",,,"Oklahoma"
"11/12/2020","CA",,38,"California"
"05/24/2020","MS",13458,21,"Mississippi"
"07/07/2020","MS",32214,45,"Mississippi"
"10/13/2020","IL",327781,29,"Illinois"
"09/30/2020","AS",,0,
"03/04/2020","AS",,,
"05/12/2020","CO",20091,27,"Colorado"
"11/29/2020","CO",228772,21,"Colorado"
"04/29/2020","SC",5881,11,"South Carolina"
"04/29/2020","SC",5881,11,"South Dakota"
"11/20/2020","KY",152206,21,"Kentucky"
"01/26/2020","MS",,,"Mississippi"
"09/23/2020","MD",,5,"Maryland"
"08/05/2020","KY",32741,1,"Kentucky"
"12/01/2020","MA",231070,30,"Massachusetts"
"04/18/2020","AR",,,"Arkansas"
"06/13/2020","NJ",,100,"New Jersey"
"05/18/2020","MS",11704,27,"Mississippi"
"11/06/2020","OK",138202,16,"Oklahoma"
"11/11/2020","ND",59173,11,"North Dakota"
"10/09/2020","PA",169308,-24,"Pennsylvania"
"05/02/2020","NJ",,204,"New Jersey"
"03/11/2020","WA",,,"Washington"
"03/08/2020","VA",,,"Virginia"
"08/03/2020","PR",19324,6,"Puerto Rico"
"04/02/2020","AL",,,"Alabama"
"09/16/2020","PA",146990,43,"Pennsylvania"
"12/09/2020","OH",520112,94,"Ohio"
"09/19/2020","MI",128087,15,"Michigan"
"01/27/2020","NV",,,"Nevada"
"04/29/2020","MI",40399,103,"Michigan"
"08/26/2020","WY",3684,0,"Wyoming"
"11/10/2020","TX",,94,"Texas"
"05/25/2020","RMI",0,0,
"05/29/2020","ID",2803,0,"Idaho"
"11/26/2020","WY",30761,0,"Wyoming"
"07/16/2020","WY",2026,2,"Wyoming"
"02/10/2020","VA",,,"Virginia"
"04/19/2020","PA",32284,293,"Pennsylvania"
"12/16/2020","AS",,0,
"05/30/2020","AL",17649,7,"Alabama"
"04/30/2020","AR",,2,"Arkansas"
"05/08/2020","MS",9378,13,"Mississippi"
"08/24/2020","AS",,0,
"06/29/2020","MD",,16,"Maryland"
"12/28/2020","NYC",423772,55,
"12/01/2020","CO",237310,86,"Colorado"
"08/14/2020","MA",124081,14,"Massachusetts"
"10/21/2020","WV",20734,5,"West Virginia"
"04/21/2020","NE",,5,"Nebraska"
"08/21/2020","MA",125159,13,"Massachusetts"
"01/23/2020","MN",,,"Minnesota"
"01/23/2020","MN",,,"Montana"
"12/10/2020","NE",,35,"Nebraska"
"07/18/2020","CA",,120,"California"
"02/26/2020","MA",,,"Massachusetts"
"03/19/2020","WY",,,"Wyoming"
"03/29/2020","NY",,,"New York"
"06/19/2020","AZ",46689,42,"Arizona"
"09/17/2020","MD",,9,"Maryland"
"03/05/2020","NJ",,,"New Jersey"
"06/15/2020","AZ",36705,8,"Arizona"
"04/05/2020","OK",,,"Oklahoma"
"02/08/2020","ND",,,"North Dakota"
"04/15/2020","GA",14819,,"Georgia"
"03/18/2020","LA",,,"Louisiana"
"10/05/2020","IL",306133,14,"Illinois"
"07/06/2020","NM",,10,"New Mexico"
"08/12/2020","CA",,180,"California"
"02/03/2020","AL",,,"Alabama"
"12/26/2020","AL",343458,5,"Alabama"
"09/19/2020","PA",149845,44,"Pennsylvania"
"10/31/2020","NYC",266628,16,
"05/19/2020","WY",776,-2,"Wyoming"
"11/21/2020","WY",27410,0,"Wyoming"
"05/28/2020","ID",2769,0,"Idaho"
"04/30/2020","NYC",162212,270,
"10/24/2020","LA",,0,"Louisiana"
"01/28/2020","OK",,,"Oklahoma"
"04/19/2020","MI",31424,84,"Michigan"
"10/28/2020","AZ",241165,15,"Arizona"
"11/30/2020","CA",,20,"California"
"11/23/2020","AS",,0,
"06/22/2020","NM",,0,"New Mexico"
"07/19/2020","AZ",143624,31,"Arizona"
"11/28/2020","IL",712936,196,"Illinois"
"06/19/2020","OH",43731,39,"Ohio"
"12/07/2020","AZ",365843,0,"Arizona"
"06/27/2020","ID",5319,1,"Idaho"
"06/18/2020","NE",,6,"Nebraska"
"04/16/2020","MA",,,"Massachusetts"
"10/12/2020","AR",,19,"Arkansas"
"12/21/2020","MA",324746,41,"Massachusetts"
"01/26/2020","GA",,,"Georgia"
"03/02/2020","GA",3,,"Georgia"
"03/05/2020","TX",,,"Texas"
"03/08/2020","TX",,,"Texas"
"03/17/2020","FL",,,"Florida"
"08/22/2020","FL",,107,"Florida"
"07/03/2020","TN",48712,12,"Tennessee"
"04/26/2020","NE",,3,"Nebraska"
"09/16/2020","AZ",209907,27,"Arizona"
"06/29/2020","OK",12977,0,"Oklahoma"
"11/02/2020","TX",,20,"Texas"
"04/24/2020","MA",50969,196,"Massachusetts"
"07/23/2020","RMI",0,0,
"12/09/2020","MI",448418,87,"Michigan"
"09/06/2020","WA",,0,"Washington"
"05/14/2020","PR",2427,4,"Puerto Rico"
"07/30/2020","NJ",,11,"New Jersey"
"06/27/2020","RMI",0,0,
"05/13/2020","WI",10902,3,"Wisconsin"
"03/23/2020","PR",,,"Puerto Rico"
"05/12/2020","SC",7927,9,"South Carolina"
"05/12/2020","SC",7927,9,"South Dakota"
"09/21/2020","IL",277933,7,"Illinois"
"09/30/2020","VA",148721,20,"Virginia"
"08/11/2020","AS",,0,
"09/07/2020","MI",118403,4,"Michigan"
"05/30/2020","KY",9704,13,"Kentucky"
"03/29/2020","PA",,,"Pennsylvania"
"08/01/2020","TX",,268,"Texas"
"04/04/2020","ID",,,"Idaho"
"02/13/2020","MI",,,"Michigan"
"09/09/2020","CO",59920,4,"Colorado"
"10/16/2020","SC",162253,11,"South Carolina"
"10/16/2020","SC",162253,11,"South Dakota"
"08/03/2020","SC",92951,20,"South Carolina"
"08/03/2020","SC",92951,20,"South Dakota"
"07/24/2020","IN",,4,"Indiana"
"11/03/2020","OK",132966,21,"Oklahoma"
"07/04/2020","CA",,50,"California"
"09/17/2020","RMI",0,0,
"09/04/2020","PA",137662,-12,"Pennsylvania"
"04/01/2020","TN",,,"Tennessee"
"12/29/2020","ND",92201,6,"North Dakota"
"10/10/2020","NE",,5,"Nebraska"
"09/29/2020","MD",,3,"Maryland"
"07/23/2020","NE",,5,"Nebraska"
"04/25/2020","CT",24582,98,"Connecticut"
"02/12/2020","MN",,,"Minnesota"
"02/12/2020","MN",,,"Montana"
"10/26/2020","AL",185322,0,"Alabama"
"02/17/2020","FL",,,"Florida"
"12/19/2020","MN",,59,"Minnesota"
"12/19/2020","MN",,59,"Montana"
"07/18/2020","MS",42639,27,"Mississippi"
"10/26/2020","AR",,21,"Arkansas"
"11/04/2020","WV",25987,3,"West Virginia"
"03/12/2020","CA",,,"California"
"04/23/2020","CT",23100,-271,"Connecticut"
"07/31/2020","MD",,14,"Maryland"
"10/19/2020","WA",,19,"Washington"
"08/02/2020","RMI",0,0,
"03/01/2020","AR",,,"Arkansas"
"08/14/2020","TN",130458,14,"Tennessee"
"01/24/2020","WY",,,"Wyoming"
"09/17/2020","PR",39684,12,"Puerto Rico"
"06/22/2020","AR",,2,"Arkansas"
"06/09/2020","AS",,0,
"06/10/2020","GA",52910,44,"Georgia"
"07/17/2020","MN",,5,"Minnesota"
"07/17/2020","MN",,5,"Montana"
"03/23/2020","TX",,,"Texas"
"07/28/2020","KY",28126,10,"Kentucky"
"12/12/2020","SC",248798,12,"South Carolina"
"12/12/2020","SC",248798,12,"South Dakota"
"10/27/2020","MI",182344,-2,"Michigan"
"05/18/2020","WY",766,4,"Wyoming"
"02/15/2020","NM",,,"New Mexico"
"04/17/2020","NY",,,"New York"
"07/30/2020","SC",87572,55,"South Carolina"
"07/30/2020","SC",87572,55,"South Dakota"
"03/05/2020","WA",,,"Washington"
"04/08/2020","CA",,,"California"
"12/21/2020","GA",591438,16,"Georgia"
"02/04/2020","WA",,,"Washington"
"04/08/2020","WY",,,"Wyoming"
"03/06/2020","VA",,,"Virginia"
"03/26/2020","MD",,,"Maryland"
"11/02/2020","VA",184680,10,"Virginia"
"06/12/2020","AL",23710,14,"Alabama"
"02/21/2020","AZ",,,"Arizona"
"06/02/2020","OH",36413,56,"Ohio"
"11/02/2020","GA",391785,18,"Georgia"
"06/06/2020","TX",,31,"Texas"
"07/15/2020","AL",59113,45,"Alabama"
"09/30/2020","GA",335717,27,"Georgia"
"02/14/2020","OK",,,"Oklahoma"
"02/09/2020","VA",,,"Virginia"
"06/10/2020","FL",,36,"Florida"
"04/06/2020","PA",,,"Pennsylvania"
"01/23/2020","LA",,,"Louisiana"
"11/11/2020","PR",40452,9,"Puerto Rico"
"01/30/2020","IL",,,"Illinois"
"02/02/2020","RMI",,,
"09/22/2020","FL",,102,"Florida"
"05/04/2020","AR",,4,"Arkansas"
"07/12/2020","RMI",0,0,
"05/15/2020","VA",29683,26,"Virginia"
"06/13/2020","AZ",34458,39,"Arizona"
"06/15/2020","OK",8251,12,"Oklahoma"
"10/15/2020","MN",,-74,"Minnesota"
"10/15/2020","MN",,-74,"Montana"
"10/10/2020","OK",103382,0,"Oklahoma"
"03/27/2020","CT",,,"Connecticut"
"07/06/2020","CT",46976,3,"Connecticut"
"01/29/2020","OH",,,"Ohio"
"04/14/2020","NJ",,,"New Jersey"
"01/23/2020","OH",,,"Ohio"
"03/21/2020","WI",,,"Wisconsin"
"03/31/2020","AL",,,"Alabama"
"12/04/2020","SC",226013,30,"South Carolina"
"12/04/2020","SC",226013,30,"South Dakota"
"04/14/2020","SC",,,"South Carolina"
"04/14/2020","SC",,,"South Dakota"
"07/13/2020","FL",,35,"Florida"
"03/04/2020","CT",,,"Connecticut"
"01/31/2020","IA",,,"Iowa"
"12/04/2020","NM",,33,"New Mexico"
"07/17/2020","IN",,8,"Indiana"
"01/22/2020","MD",,,"Maryland"
"06/10/2020","MN",,13,"Minnesota"
"06/10/2020","MN",,13,"Montana"
"05/17/2020","OK",5310,5,"Oklahoma"
"06/28/2020","ND",3495,1,"North Dakota"
"05/27/2020","NM",,4,"New Mexico"
"12/09/2020","OK",228413,201,"Oklahoma"
"04/22/2020","KY",3373,14,"Kentucky"
"11/24/2020","ND",75478,4,"North Dakota"
"04/02/2020","CA",,,"California"
"02/21/2020","SC",,,"South Carolina"
"02/21/2020","SC",,,"South Dakota"
"04/18/2020","CT",,,"Connecticut"
"03/23/2020","NE",,,"Nebraska"
"06/08/2020","FL",,12,"Florida"
"02/23/2020","IA",,,"Iowa"
"05/11/2020","ND",1518,1,"North Dakota"
"07/07/2020","NE",,-1,"Nebraska"
"05/07/2020","CA",,92,"California"
"10/27/2020","WA",,16,"Washington"
"09/26/2020","LA",,0,"Louisiana"
"04/19/2020","WV",863,0,"West Virginia"
"08/03/2020","VA",94251,26,"Virginia"
"05/17/2020","AL",11771,-1,"Alabama"
"01/27/2020","RMI",,,
"10/29/2020","MA",161637,27,"Massachusetts"
"08/23/2020","WY",3579,0,"Wyoming"
"02/15/2020","AS",,,
"06/05/2020","WI",20249,7,"Wisconsin"
"05/19/2020","CO",22399,40,"Colorado"
"09/19/2020","AS",,0,
"09/13/2020","IN",,1,"Indiana"
"11/08/2020","PR",38581,14,"Puerto Rico"
"11/21/2020","TN",335887,10,"Tennessee"
"03/27/2020","NM",,,"New Mexico"
"09/05/2020","VA",126926,1,"Virginia"
"08/25/2020","MI",108637,22,"Michigan"
"06/13/2020","ND",3058,0,"North Dakota"
"12/12/2020","VA",281909,3,"Virginia"
"04/25/2020","TN",8882,8,"Tennessee"
"06/25/2020","IL",140434,40,"Illinois"
"05/22/2020","ID",2595,2,"Idaho"
"08/06/2020","ID",23399,7,"Idaho"
"10/20/2020","LA",,6,"Louisiana"
"03/23/2020","IA",,,"Iowa"
"05/13/2020","KY",7080,5,"Kentucky"
"10/30/2020","OH",212782,16,"Ohio"
"12/12/2020","WA",,0,"Washington"
"07/22/2020","PR",13473,3,"Puerto Rico"
"04/02/2020","AR",,,"Arkansas"
"10/28/2020","AS",,0,
"03/26/2020","ND",,,"North Dakota"
"12/29/2020","AR",,95,"Arkansas"
"08/27/2020","PR",31988,14,"Puerto Rico"
"03/12/2020","PA",,,"Pennsylvania"
"01/25/2020","PR",,,"Puerto Rico"
"03/05/2020","ND",,,"North Dakota"
"03/29/2020","ND",,,"North Dakota"
"08/11/2020","RMI",0,0,
"08/24/2020","CO",55341,1,"Colorado"
"10/11/2020","MN",,3,"Minnesota"
"10/11/2020","MN",,3,"Montana"
"12/12/2020","LA",,0,"Louisiana"
"04/27/2020","WA",,16,"Washington"
"02/26/2020","SC",,,"South Carolina"
"02/26/2020","SC",,,"South Dakota"
"11/12/2020","MN",,42,"Minnesota"
"11/12/2020","MN",,42,"Montana"
"05/08/2020","AL",9639,16,"Alabama"
"02/10/2020","NJ",,,"New Jersey"
"04/07/2020","KY",,,"Kentucky"
"02/06/2020","AR",,,"Arkansas"
"09/07/2020","AS",,0,
"07/15/2020","AR",,4,"Arkansas"
"07/01/2020","OH",52865,15,"Ohio"
"08/31/2020","AS",,0,
"11/18/2020","WI",350665,64,"Wisconsin"
"07/06/2020","MI",73269,3,"Michigan"
"02/02/2020","GA",,,"Georgia"
"09/21/2020","MI",129662,12,"Michigan"
"07/18/2020","AR",,4,"Arkansas"
"07/04/2020","AZ",94553,17,"Arizona"
"05/03/2020","NE",,2,"Nebraska"
"07/03/2020","OK",14217,0,"Oklahoma"
"05/06/2020","WY",631,0,"Wyoming"
"09/28/2020","NY",,7,"New York"
"02/25/2020","CO",,,"Colorado"
"09/02/2020","AS",,0,
"05/03/2020","NJ",,129,"New Jersey"
"02/01/2020","IN",,,"Indiana"
"12/09/2020","WY",37885,19,"Wyoming"
"08/21/2020","NV",,17,"Nevada"
"12/14/2020","TX",,26,"Texas"
"02/26/2020","IN",,,"Indiana"
"08/10/2020","NY",,1,"New York"
"02/16/2020","LA",,,"Louisiana"
"03/24/2020","PA",,,"Pennsylvania"
"10/21/2020","OH",188005,68,"Ohio"
"03/28/2020","NYC",,,
"06/25/2020","LA",,12,"Louisiana"
"08/12/2020","OK",48700,9,"Oklahoma"
"06/17/2020","GA",59684,46,"Georgia"
"05/20/2020","SC",9175,8,"South Carolina"
"05/20/2020","SC",9175,8,"South Dakota"
"12/22/2020","AS",,0,
"05/13/2020","VA",27813,28,"Virginia"
"02/27/2020","ID",,,"Idaho"
"04/22/2020","PR",1213,0,"Puerto Rico"
"11/13/2020","TN",300458,76,"Tennessee"
"07/25/2020","ID",17827,2,"Idaho"
"06/04/2020","NYC",202319,69,
"02/15/2020","PR",,,"Puerto Rico"
"04/24/2020","AZ",6045,17,"Arizona"
"09/02/2020","AL",128239,22,"Alabama"
"09/07/2020","IA",,3,"Iowa"
"12/21/2020","IN",,37,"Indiana"
"02/20/2020","MS",,,"Mississippi"
"09/16/2020","CO",62686,6,"Colorado"
"06/19/2020","MI",67097,7,"Michigan"
"10/30/2020","NE",,9,"Nebraska"
"11/17/2020","NM",,28,"New Mexico"
"03/20/2020","NYC",,,
"02/16/2020","NV",,,"Nevada"
"03/09/2020","ND",,,"North Dakota"
"12/06/2020","AL",269877,16,"Alabama"
"04/08/2020","FL",,,"Florida"
"11/06/2020","SC",182872,14,"South Carolina"
"11/06/2020","SC",182872,14,"South Dakota"
"07/02/2020","AL",40111,18,"Alabama"
"11/02/2020","AZ",248139,1,"Arizona"
"07/04/2020","NY",,5,"New York"
"09/17/2020","MA",134035,15,"Massachusetts"
"03/11/2020","OH",,,"Ohio"
"03/29/2020","CT",,,"Connecticut"
"11/29/2020","IL",720114,32,"Illinois"
"01/27/2020","MA",,,"Massachusetts"
"08/27/2020","NY",,3,"New York"
"11/10/2020","MI",245252,88,"Michigan"
"12/01/2020","AR",,11,"Arkansas"
"09/16/2020","IL",268246,35,"Illinois"
"09/10/2020","PA",141877,25,"Pennsylvania"
"04/24/2020","WV",1010,1,"West Virginia"
"12/09/2020","FL",,99,"Florida"
"07/01/2020","CT",46572,0,"Connecticut"
"02/02/2020","CT",,,"Connecticut"
"08/28/2020","IA",,4,"Iowa"
"07/22/2020","RMI",0,0,
"03/29/2020","IN",,,"Indiana"
"02/14/2020","IA",,,"Iowa"
"10/22/2020","AL",177064,20,"Alabama"
"05/23/2020","NJ",,96,"New Jersey"
"11/16/2020","LA",,7,"Louisiana"
"04/07/2020","IN",,,"Indiana"
"06/25/2020","MA",107837,26,"Massachusetts"
"11/15/2020","ND",64885,7,"North Dakota"
"10/19/2020","LA",,16,"Louisiana"
"09/22/2020","PA",151646,29,"Pennsylvania"
"03/10/2020","IL",,,"Illinois"
"02/10/2020","SC",,,"South Carolina"
"02/10/2020","SC",,,"South Dakota"
"03/18/2020","MA",,,"Massachusetts"
"10/27/2020","WY",11806,0,"Wyoming"
"11/28/2020","NM",,23,"New Mexico"
"10/28/2020","SC",173491,36,"South Carolina"
"10/28/2020","SC",173491,36,"South Dakota"
"12/18/2020","NM",,31,"New Mexico"
"04/16/2020","GA",15808,,"Georgia"
"03/15/2020","RMI",,,
"11/30/2020","KY",179041,12,"Kentucky"
"03/12/2020","WY",,,"Wyoming"
"03/08/2020","AR",,,"Arkansas"
"06/23/2020","RMI",0,0,
"04/02/2020","MS",,,"Mississippi"
"06/17/2020","OH",42422,13,"Ohio"
"03/10/2020","MD",,,"Maryland"
"04/14/2020","VA",,,"Virginia"
"05/21/2020","AS",,0,
"05/27/2020","KY",9077,6,"Kentucky"
"12/21/2020","FL",,122,"Florida"
"08/06/2020","RMI",0,0,
"10/06/2020","NE",,4,"Nebraska"
